TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,CustomerOccupation,Channel,Target
156.58,24.0,160.0,1.0,8981.61,Debit,Portland,Student,Branch,1
55.12,34.0,261.0,1.0,3791.99,Credit,Houston,Engineer,Online,0
15.74,27.0,37.99999999999999,1.0,690.16,Debit,Denver,Student,Branch,2
353.68,70.0,145.0,1.0,6777.12,Debit,Las Vegas,Retired,,0
297.15,76.0,178.0,1.0,5449.37,Debit,Phoenix,Retired,Online,1
647.85,36.0,121.0,1.0,13779.97,Debit,Omaha,Doctor,Branch,1
75.04,49.0,178.0,1.0,9648.6,Debit,El Paso,Engineer,ATM,2
273.92,28.0,35.0,1.0,1029.15,Debit,Virginia Beach,Student,Online,1
215.8,51.0,66.0,1.0,3656.62,Credit,Jacksonville,Retired,Branch,0
213.42,41.0,247.99999999999997,1.0,6710.51,Debit,Louisville,Engineer,ATM,0
420.6,26.0,55.0,1.0,1778.75,Debit,Louisville,Student,Branch,0
688.36,23.0,22.0,1.0,5191.13,Credit,Memphis,Student,Branch,0
285.18,55.0,150.0,1.0,14847.97,Credit,Sacramento,Doctor,Branch,1
213.55,63.0,15.0,1.0,5238.37,Debit,Boston,Doctor,ATM,2
463.11,51.0,159.0,1.0,10238.82,Credit,Las Vegas,Doctor,Branch,0
150.03,73.0,176.0,1.0,7491.42,Debit,Columbus,,ATM,2
297.65646754281164,51.0,131.0,1.0,2116.36,Debit,Fresno,Retired,Branch,0
309.56,58.0,147.0,1.0,972.04,Debit,Charlotte,Doctor,Online,2
377.08,26.0,71.0,1.0,6430.86,Credit,Mesa,Student,Branch,0
77.25,68.0,157.0,1.0,14077.97,Debit,Virginia Beach,Doctor,Branch,1
146.92,64.0,272.0,1.0,3990.6,Debit,Portland,Retired,ATM,1
126.6,22.0,146.0,1.0,961.6499999999999,Debit,San Antonio,Student,Branch,1
101.34,24.0,45.99999999999999,1.0,703.2599999999999,Debit,Boston,Student,ATM,2
184.97,58.0,268.0,1.0,1156.67,Debit,Denver,Doctor,Branch,2
451.15,46.0,175.0,1.0,1356.47,Debit,Colorado Springs,Engineer,ATM,2
516.47,25.0,94.0,1.0,1305.06,Credit,Charlotte,Student,ATM,2
880.04,25.0,29.000000000000004,1.0,261.97,Debit,Sacramento,Student,ATM,1
353.69,44.67844382691544,163.0,1.0,9500.79,Debit,San Jose,Engineer,Online,1
66.69,25.0,140.0,1.0,1210.33,Credit,San Antonio,Student,Branch,1
95.75,31.0,169.0,1.0,337.62,Debit,Los Angeles,Engineer,Branch,0
43.91,27.0,86.0,1.0,5113.438123505977,Debit,Albuquerque,Student,Online,2
98.03,54.0,165.0,1.0,6323.45,Debit,El Paso,Engineer,Branch,2
617.66,42.0,128.0,1.0,7155.95,Debit,Boston,Engineer,ATM,2
888.57,62.0,102.0,1.0,7896.14,Debit,San Antonio,Retired,Online,1
107.48,22.0,129.0,1.0,591.2299999999999,Debit,Omaha,Student,Branch,1
36.57,62.0,69.00000000000001,1.0,2583.07,Debit,Omaha,Retired,ATM,1
575.62,43.0,129.0,1.0,234.40999999999997,Debit,Oklahoma City,Doctor,Online,1
84.89,37.0,70.0,1.0,4735.61,Debit,San Jose,Engineer,ATM,1
832.3,69.0,86.0,1.0,5113.438123505977,Credit,Austin,Retired,Branch,2
180.65,22.0,37.99999999999999,1.0,816.0099999999999,Debit,Charlotte,Student,Branch,2
7.759999999999999,52.0,84.00000000000001,1.0,7393.11,Credit,Las Vegas,Retired,Online,0
109.3,56.0,26.999999999999996,1.0,13510.11,Debit,Fort Worth,Doctor,Branch,2
230.08,79.0,123.99999999999999,1.0,4466.1,Debit,Austin,Retired,Online,2
361.92,54.0,111.0,1.0,7474.31,Debit,Detroit,Retired,ATM,2
71.29,68.0,55.0,1.0,7225.63,Debit,Chicago,Retired,ATM,2
122.44999999999999,46.0,98.0,1.0,7255.49,Debit,New York,Doctor,Branch,0
642.53,65.0,128.0,1.0,11417.91,Debit,Mesa,Doctor,ATM,0
62.86000000000001,25.0,30.999999999999996,1.0,1040.43,Debit,Houston,Student,Branch,0
175.21,69.0,69.00000000000001,1.0,6039.04,Credit,Mesa,Doctor,ATM,0
168.0,32.0,11.0,1.0,3498.58,Credit,Tucson,Engineer,Branch,1
11.46,67.0,73.0,1.0,6628.75,Debit,Chicago,Retired,Online,2
382.07,62.0,147.0,1.0,10156.09,Credit,Omaha,Doctor,Branch,1
13.48,18.0,20.0,1.0,521.88,Debit,Las Vegas,Student,Online,0
65.32,28.0,53.99999999999999,1.0,9165.02,Debit,Mesa,Student,ATM,0
83.07,27.0,291.0,1.0,6704.76,Debit,Miami,Engineer,Branch,0
730.1,77.0,93.0,1.0,6384.05,Credit,Chicago,Retired,Branch,2
85.31,62.0,26.999999999999996,1.0,6095.65,Debit,Kansas City,Retired,ATM,0
726.61,18.0,277.0,1.0,1008.76,Debit,Phoenix,Student,ATM,1
130.4,45.0,63.0,1.0,4381.24,Debit,Raleigh,Engineer,Branch,1
68.1,20.0,47.0,1.0,1382.8,Debit,Milwaukee,Student,ATM,0
65.26,26.0,72.0,1.0,7380.63,Debit,Sacramento,Student,Branch,1
191.62,63.0,51.00000000000001,1.0,1981.6700000000003,Debit,Jacksonville,Doctor,Branch,0
212.88,39.0,122.0,1.0,7036.72,Debit,Fresno,Doctor,Online,0
88.38,30.0,138.0,1.0,3707.82,Debit,Virginia Beach,Engineer,ATM,1
48.77,42.0,51.00000000000001,1.0,2040.1600000000003,,Austin,Engineer,Online,2
289.1,27.0,206.0,1.0,5113.438123505977,Debit,Baltimore,Student,ATM,2
390.09,26.0,49.0,1.0,2617.23,Debit,El Paso,Engineer,Online,2
48.29,37.0,242.0,1.0,8883.4,Debit,San Diego,Engineer,Online,1
333.83,63.0,135.0,1.0,1660.66,Debit,Fresno,Retired,ATM,0
213.42,67.0,79.0,1.0,2011.6,Debit,Portland,Retired,Branch,1
100.27,79.0,51.00000000000001,1.0,4309.9,Debit,Miami,Retired,Online,0
44.54,31.0,164.0,1.0,362.4,Debit,San Antonio,Engineer,ATM,1
213.42,52.0,40.0,1.0,836.69,Credit,Phoenix,Doctor,,1
82.17,28.0,21.000000000000004,1.0,1913.06,Debit,Fort Worth,Student,Branch,2
213.42,19.0,150.0,1.0,563.46,Debit,Baltimore,Student,Online,2
447.42,32.0,65.0,1.0,6133.22,Debit,Charlotte,Engineer,Online,2
590.26,25.0,48.0,1.0,1068.28,Credit,Austin,Student,Branch,2
192.73,71.0,157.0,1.0,2037.7499999999998,Debit,Milwaukee,Retired,Branch,0
146.01,26.0,269.0,1.0,221.79,Debit,San Francisco,Student,Online,1
136.05,24.0,63.0,1.0,1127.54,Debit,Atlanta,Student,Online,2
11.57,56.0,64.0,1.0,2061.61,Credit,New York,Retired,Branch,0
102.34,51.0,78.0,1.0,5113.438123505977,Debit,San Antonio,Doctor,Online,1
7.820000000000001,36.0,273.0,1.0,2240.49,Debit,Boston,Engineer,ATM,2
79.43,74.0,72.0,1.0,6579.37,Debit,Dallas,Retired,ATM,2
386.97,58.0,137.0,1.0,1876.35,Debit,Raleigh,Retired,Branch,1
51.22,23.0,82.0,1.0,1664.59,Debit,Fresno,Student,Branch,0
256.05,54.0,35.0,1.0,6910.18,Debit,Nashville,Retired,ATM,0
7.79,34.0,298.0,1.0,1319.85,Debit,Los Angeles,Doctor,Branch,0
233.71,63.0,11.0,1.0,6095.5,Debit,Louisville,Doctor,Branch,0
176.37,55.0,126.0,1.0,2420.86,Debit,Boston,Retired,Branch,2
122.62999999999998,21.0,153.0,1.0,359.06,Debit,Milwaukee,Student,Branch,0
86.41,75.0,125.0,1.0,3128.71,Debit,Fresno,Retired,ATM,0
21.57,54.0,71.0,1.0,7587.48,Debit,San Francisco,Retired,ATM,1
82.67,26.0,45.99999999999999,1.0,290.59,Debit,Milwaukee,Student,Branch,0
451.35,47.0,119.42293906810038,1.0,7707.959999999999,Credit,Baltimore,Engineer,Branch,2
299.42,63.0,53.00000000000001,1.0,4735.41,Credit,San Jose,Retired,Branch,1
543.47,18.0,122.0,1.0,6165.03,Debit,Los Angeles,Student,ATM,0
346.76,21.0,116.00000000000001,1.0,1637.75,Credit,San Jose,Student,Branch,1
47.48,24.0,66.0,1.0,585.5199999999999,Debit,El Paso,Student,Branch,2
64.92,58.0,236.0,1.0,5481.76,Debit,Atlanta,Engineer,Branch,2
350.72,28.0,48.0,1.0,1982.8999999999999,Credit,Fresno,Student,ATM,0
3.8000000000000003,65.0,174.0,1.0,5766.96,Debit,Charlotte,Doctor,Online,2
22.54,26.0,42.00000000000001,1.0,7139.11,Debit,El Paso,Engineer,Online,2
767.14,62.0,37.99999999999999,1.0,4732.57,Credit,Mesa,Retired,Branch,0
167.47,35.0,103.0,1.0,2293.13,Debit,Sacramento,Engineer,ATM,1
43.65,30.0,212.0,1.0,2870.67,Credit,Charlotte,Engineer,Branch,2
391.08,56.0,105.0,1.0,6885.16,Debit,Fresno,,Online,0
390.77,44.0,34.0,1.0,5500.56,Debit,Portland,Doctor,Online,1
508.15999999999997,39.0,131.0,1.0,5609.44,Debit,Mesa,Engineer,ATM,0
36.76,65.0,107.99999999999999,1.0,1228.93,,Philadelphia,Retired,Online,1
332.33,27.0,101.0,1.0,192.63,Debit,Kansas City,Student,ATM,0
362.09,32.0,30.999999999999996,1.0,6590.28,Debit,New York,Engineer,Branch,0
42.58,30.0,80.0,1.0,13485.0,Debit,San Jose,Doctor,Online,1
122.35,53.0,188.0,1.0,6472.5,,Atlanta,Retired,Branch,2
248.65999999999997,28.0,113.0,1.0,2571.39,Debit,Chicago,Engineer,Online,2
461.25,54.0,171.0,1.0,676.0999999999999,Credit,Sacramento,Doctor,Online,1
61.77000000000001,56.0,49.0,1.0,12352.2,Debit,Charlotte,Doctor,Branch,2
268.92,29.0,148.0,1.0,8765.38,Debit,Chicago,Engineer,Branch,2
303.97,24.0,77.0,1.0,1590.88,Debit,Fort Worth,Student,Online,2
219.02,54.0,68.00000000000001,1.0,7375.73,Credit,San Diego,Engineer,Online,1
125.14,20.0,30.999999999999996,1.0,1845.18,Debit,Baltimore,Student,Branch,2
47.6,53.0,115.0,1.0,1382.51,Debit,Austin,Engineer,Online,2
592.82,74.0,247.99999999999997,1.0,7508.98,Debit,Memphis,Retired,Online,0
372.5,22.0,211.0,1.0,3901.82,Debit,Nashville,Student,ATM,0
4.72,32.0,20.0,1.0,4792.01,Debit,Fort Worth,Engineer,Branch,2
144.93,42.0,74.0,1.0,6887.52,Debit,Fresno,Engineer,Branch,0
316.56,28.0,261.0,1.0,8643.51,Debit,Denver,Engineer,Online,2
9.18,22.0,140.0,1.0,887.3199999999999,Debit,San Francisco,,Online,1
421.25,25.0,66.0,1.0,7174.69,Debit,Fort Worth,Student,Online,2
185.71,48.0,194.0,1.0,2679.91,Debit,Virginia Beach,Engineer,Branch,1
213.42,60.0,138.0,1.0,4315.07,Debit,Louisville,Retired,Branch,0
26.27,45.0,177.0,1.0,8853.93,Credit,Portland,Engineer,Online,1
297.03,61.0,151.0,1.0,1088.62,Debit,Austin,Retired,Online,2
341.67,53.0,96.0,1.0,1442.29,Debit,Omaha,Retired,Branch,1
99.52,52.0,127.0,1.0,3798.0900000000006,Debit,San Diego,Engineer,ATM,1
881.1,28.0,16.0,1.0,9951.68,Debit,Phoenix,,Branch,1
139.69,52.0,180.0,1.0,9567.94,Debit,Indianapolis,Engineer,Online,0
42.72,37.0,143.0,1.0,5113.438123505977,Debit,Nashville,Engineer,ATM,0
112.72,31.0,17.0,1.0,9630.0,Debit,Washington,Doctor,Branch,1
568.88,19.0,105.0,1.0,1307.86,Debit,Nashville,Student,Branch,0
189.03,28.0,50.00000000000001,1.0,1916.46,Debit,Oklahoma City,Student,ATM,1
199.8,20.0,163.0,1.0,5113.438123505977,Debit,Detroit,Student,ATM,2
189.08,68.0,238.0,1.0,10790.8,Debit,Miami,Doctor,Branch,0
213.42,31.0,135.0,1.0,9977.49,Debit,Memphis,Engineer,Branch,0
409.59,35.0,50.00000000000001,1.0,14563.02,,Albuquerque,Doctor,Online,2
349.34,28.0,119.42293906810038,1.0,614.1399999999999,Credit,Indianapolis,Student,ATM,0
283.15,24.0,180.0,1.0,603.79,Debit,Baltimore,Student,Online,2
151.82,51.0,105.0,1.0,2197.12,Debit,Chicago,Retired,ATM,2
438.59,37.0,103.0,1.0,8994.39,Debit,San Jose,Engineer,Online,1
590.57,79.0,93.0,1.0,3224.6,Debit,Milwaukee,,ATM,0
63.74,63.0,30.999999999999996,1.0,4336.4,Debit,Chicago,Retired,Online,2
77.02,59.0,132.0,1.0,800.8299999999999,Credit,Miami,,Online,0
501.15,47.0,208.0,1.0,8821.84,Debit,Phoenix,Engineer,Branch,1
213.42,64.0,75.0,1.0,3173.17,Debit,Kansas City,Retired,ATM,0
8.95,76.0,102.0,1.0,3299.84,Debit,Oklahoma City,Retired,Online,1
173.6,21.0,160.0,1.0,421.44,Debit,Austin,Student,Online,2
149.4,53.0,123.0,1.0,1035.22,Debit,Chicago,Retired,ATM,2
388.21,53.0,237.0,1.0,9724.49,Credit,Columbus,Doctor,Branch,2
484.3,61.0,230.0,1.0,7910.300000000001,Credit,Boston,Retired,Online,2
126.04,65.0,167.0,1.0,6041.69,Credit,Charlotte,Retired,Branch,2
52.04,50.0,30.999999999999996,1.0,8436.12,Credit,Colorado Springs,Doctor,Branch,2
389.7,62.0,215.99999999999997,1.0,7125.15,Credit,Austin,Doctor,Branch,2
161.1,19.0,104.0,1.0,239.11999999999998,Credit,Miami,Student,ATM,0
309.77,67.0,137.0,1.0,4378.14,Credit,San Antonio,Retired,Online,1
838.57,41.0,273.0,1.0,5113.438123505977,Debit,Phoenix,Doctor,ATM,1
202.55,21.0,34.0,1.0,701.7299999999999,Debit,Dallas,Student,ATM,2
724.18,41.0,134.0,1.0,10922.78,Debit,Fort Worth,Doctor,Branch,2
124.98,24.0,78.0,1.0,641.9999999999999,Debit,Washington,Student,ATM,1
487.32,52.0,164.0,1.0,7707.959999999999,Debit,Kansas City,Doctor,Branch,0
635.91,46.0,78.0,1.0,13267.09,Credit,Jacksonville,Doctor,Branch,0
205.65,62.0,144.0,1.0,3582.16,Debit,Houston,Retired,Branch,0
39.41,25.0,132.0,1.0,921.91,Debit,Louisville,Student,Branch,0
254.00000000000003,35.0,63.0,1.0,5788.53,Debit,Nashville,Doctor,Branch,0
436.8,36.0,213.0,1.0,4515.43,Debit,Houston,Engineer,Branch,0
224.73,76.0,63.0,1.0,7551.890000000001,Debit,Miami,Retired,Branch,0
752.69,65.0,115.0,1.0,14489.69,Credit,Dallas,Doctor,ATM,2
78.5,31.0,41.0,1.0,13991.5,Credit,San Jose,Doctor,Branch,1
50.0,53.0,87.0,1.0,185.87,Credit,Jacksonville,Doctor,ATM,0
132.42,18.0,164.0,1.0,726.3899999999999,Debit,Denver,Student,ATM,2
11.67,76.0,105.0,1.0,7458.629999999999,Debit,Fort Worth,Retired,Branch,2
83.16,61.0,177.0,1.0,3065.87,Debit,Los Angeles,Retired,ATM,0
149.02,46.0,176.0,1.0,9379.72,Credit,Fort Worth,Engineer,Branch,2
74.27,59.0,148.0,1.0,13696.61,Credit,Memphis,Doctor,Online,0
876.57,62.0,118.0,1.0,3743.6300000000006,Credit,Portland,Retired,ATM,1
615.58,42.0,133.0,1.0,14343.0,Debit,Jacksonville,Doctor,ATM,0
643.03,36.0,52.00000000000001,1.0,2882.16,Credit,Jacksonville,Engineer,Online,0
7.950000000000001,79.0,65.0,1.0,5631.2,Debit,Phoenix,Retired,ATM,1
270.92,77.0,143.0,1.0,4574.43,Credit,Louisville,Retired,Branch,0
499.47999999999996,24.0,133.0,1.0,1242.62,Debit,Charlotte,Student,ATM,2
841.5,25.0,287.0,1.0,352.31,Credit,Atlanta,Student,Branch,2
138.82,77.0,53.00000000000001,1.0,3100.22,Debit,Fort Worth,Retired,Online,2
231.46,60.0,83.0,1.0,4707.24,Credit,Miami,Engineer,Branch,0
292.08,72.0,32.0,1.0,7950.48,Debit,Columbus,Retired,ATM,2
63.98,54.0,258.0,1.0,7954.12,Debit,Baltimore,Doctor,Online,2
235.21,67.0,74.0,1.0,5946.61,Debit,Boston,Doctor,Branch,2
201.73,57.0,78.0,1.0,6650.71,Debit,Baltimore,Engineer,Online,2
161.31,28.0,13.0,1.0,1268.67,Debit,Nashville,Student,ATM,0
18.41,53.0,168.00000000000003,1.0,8287.54,Debit,Atlanta,Doctor,Branch,2
471.75,34.0,41.0,1.0,12948.5,Credit,San Jose,Doctor,Branch,1
290.02,55.0,246.0,1.0,4746.71,Debit,Milwaukee,Engineer,Branch,0
48.05,27.0,37.99999999999999,1.0,5334.97,Debit,New York,Engineer,Branch,0
359.42,55.0,30.0,1.0,1765.45,Debit,Baltimore,Doctor,Branch,2
32.91,19.0,255.0,1.0,427.3,Debit,Fort Worth,Student,Online,2
3.8000000000000003,67.0,140.0,1.0,6285.39,,Denver,Retired,Branch,2
31.81,51.0,149.0,1.0,1406.6,Debit,Fort Worth,Retired,Online,2
220.2,28.0,102.0,1.0,1075.15,Debit,Boston,Student,Online,2
476.03,77.0,99.0,1.0,5958.34,Credit,Houston,Retired,Branch,0
141.91,23.0,49.0,1.0,791.9699999999999,Debit,Miami,Student,Branch,0
95.83,27.0,91.0,1.0,1726.4,Debit,Washington,Student,Online,1
51.15,46.0,199.0,1.0,8992.25,Credit,Los Angeles,Engineer,Branch,0
213.42,60.0,103.0,1.0,7816.410000000001,Credit,Jacksonville,Retired,,0
50.75,62.0,185.0,1.0,8271.47,Debit,Boston,Doctor,ATM,2
185.07,22.0,159.0,1.0,636.42,Debit,Colorado Springs,Student,Branch,2
293.54,40.0,45.0,1.0,2290.1,Debit,Sacramento,Engineer,Online,1
23.38,32.0,119.42293906810038,1.0,9968.49,Debit,Memphis,Engineer,Branch,0
285.26,28.0,93.0,1.0,167.72,Debit,Atlanta,Student,ATM,2
129.48,31.0,179.0,1.0,7581.7,Debit,Seattle,Engineer,ATM,1
743.03,50.0,174.0,1.0,4111.38,Debit,New York,Engineer,ATM,0
297.86,28.0,96.0,1.0,1680.14,Credit,Milwaukee,Student,ATM,0
231.92,66.0,12.0,1.0,5715.08,Debit,Indianapolis,Doctor,ATM,0
295.82,47.0,45.99999999999999,1.0,5897.73,Credit,Chicago,Engineer,Branch,2
302.86,55.0,275.0,1.0,5239.24,,Los Angeles,Doctor,Online,0
81.08,58.0,56.0,1.0,7788.910000000001,Debit,Omaha,Engineer,ATM,1
775.6,79.0,158.0,1.0,3898.6400000000003,Credit,Mesa,Retired,Branch,0
178.43,26.0,136.0,1.0,1214.93,Debit,Baltimore,Student,Branch,2
211.91,20.0,181.0,1.0,927.4699999999999,Debit,Indianapolis,Student,Online,0
17.21,23.0,219.0,1.0,914.16,Debit,Omaha,Student,Online,1
124.22,23.0,172.0,1.0,9695.04,Debit,Charlotte,Student,ATM,2
38.37,63.0,135.0,1.0,8647.04,Debit,San Antonio,Doctor,ATM,1
269.79,52.0,17.0,1.0,1292.1,Debit,San Jose,Engineer,ATM,1
605.42,21.0,33.0,1.0,392.34,Debit,Mesa,Student,ATM,0
297.65646754281164,60.0,40.0,1.0,9877.17,Debit,Austin,Engineer,ATM,2
29.19,58.0,41.0,1.0,12059.85,Credit,Nashville,Doctor,Branch,0
701.7,61.0,64.0,1.0,6643.24,Credit,Seattle,Retired,Online,1
862.34,57.0,72.0,1.0,9903.48,Debit,Kansas City,Doctor,Branch,0
410.97,22.0,45.0,1.0,151.42,Debit,Los Angeles,Student,,0
36.97,41.0,79.0,1.0,2850.92,Debit,Virginia Beach,Engineer,Branch,1
137.59,30.0,95.0,1.0,10679.67,Debit,Nashville,Doctor,ATM,0
168.11,51.0,12.0,1.0,10652.13,Credit,New York,Doctor,Online,0
430.98,24.0,93.0,1.0,569.25,Debit,Baltimore,Student,Branch,2
13.87,24.0,20.0,1.0,954.83,Debit,Phoenix,Student,Branch,1
642.68,76.0,66.0,1.0,1831.2,Debit,Jacksonville,Retired,ATM,0
175.07,28.0,169.0,1.0,9274.64,Debit,Las Vegas,Engineer,Online,0
302.82,36.0,175.0,1.0,9384.54,Debit,Jacksonville,Engineer,ATM,0
213.42,67.0,52.00000000000001,1.0,1483.84,Debit,,Retired,ATM,1
406.81,66.0,84.00000000000001,1.0,1968.3600000000001,Debit,New York,Retired,Online,0
256.3,53.0,172.0,1.0,4203.05,Debit,New York,Retired,Online,0
80.96,19.0,97.0,1.0,959.9399999999999,Credit,Jacksonville,Student,Online,0
95.78,22.0,26.999999999999996,1.0,271.64,Debit,Atlanta,Student,Online,2
379.54,41.0,118.0,1.0,12571.76,Credit,Indianapolis,Doctor,Branch,0
213.42,22.0,65.0,1.0,8627.08,Debit,El Paso,Student,Online,2
142.19,18.0,26.999999999999996,1.0,524.46,Debit,Houston,Student,Branch,0
847.45,28.0,175.0,1.0,422.32,Debit,Jacksonville,Student,Branch,0
295.18,66.0,30.999999999999996,1.0,12961.53,Credit,Dallas,Doctor,Branch,2
18.46,68.0,213.0,1.0,6381.6,Debit,Charlotte,Retired,Branch,2
603.23,28.0,48.0,1.0,117.98000000000002,Debit,Detroit,Student,Branch,2
54.5,57.0,147.0,1.0,1715.22,Credit,Philadelphia,Retired,Branch,1
414.77,29.0,274.0,1.0,5599.81,Debit,San Francisco,Doctor,Online,1
886.19,61.0,69.00000000000001,1.0,7904.240000000001,Debit,Colorado Springs,Retired,Branch,2
440.03,49.0,88.0,1.0,1490.44,Debit,San Jose,Engineer,Online,1
297.65646754281164,56.0,285.0,1.0,1532.72,Debit,Nashville,Retired,ATM,0
76.39,18.0,219.0,1.0,5976.0,Debit,Denver,Student,Branch,2
595.91,19.0,162.0,1.0,1673.76,Credit,San Antonio,Student,ATM,1
6.03,76.0,70.0,1.0,3290.72,Debit,Chicago,Retired,Branch,2
249.34,26.0,197.0,1.0,3030.97,Debit,Charlotte,Engineer,ATM,2
421.52,20.0,67.0,1.0,369.86,Debit,San Jose,Student,Branch,1
189.77,58.0,24.0,1.0,6570.36,Debit,Raleigh,Engineer,Branch,1
73.19,76.0,213.0,1.0,2264.98,Debit,Atlanta,Retired,Branch,2
188.13,75.0,198.0,1.0,5029.87,Credit,Jacksonville,Retired,Online,0
30.52,62.0,122.0,1.0,12327.74,Debit,Jacksonville,Doctor,Branch,0
213.42,20.0,118.0,1.0,420.25,Credit,San Jose,Student,Branch,1
213.42,41.0,150.0,1.0,6499.53,Debit,Oklahoma City,Doctor,Online,1
170.24,62.0,133.0,1.0,5172.99,Debit,San Francisco,Retired,Branch,1
56.62,54.0,121.0,1.0,8981.1,Debit,Austin,Doctor,Branch,2
53.14,34.0,70.0,1.0,7914.999999999999,Debit,Las Vegas,Doctor,ATM,0
587.23,27.0,144.0,1.0,500.84,Debit,Omaha,Student,Online,1
297.65646754281164,43.0,75.0,1.0,13784.4,Debit,Phoenix,Doctor,Branch,1
21.27,62.0,114.0,1.0,7392.79,Credit,Indianapolis,Retired,Online,0
213.42,26.0,144.0,1.0,1134.79,Credit,Austin,Student,ATM,2
76.02,34.0,189.0,1.0,14765.41,Credit,Albuquerque,Doctor,Online,2
170.19,27.0,156.0,1.0,5113.438123505977,Credit,Los Angeles,Student,Branch,0
155.51,68.0,15.0,1.0,5360.19,Debit,Raleigh,Doctor,ATM,1
135.15,72.0,50.00000000000001,1.0,5878.14,Debit,Colorado Springs,Retired,Online,2
39.48,56.0,37.99999999999999,1.0,5889.51,Debit,Omaha,Retired,ATM,1
451.68,33.0,15.0,1.0,4381.54,Debit,Houston,Engineer,Online,0
19.11,44.67844382691544,160.0,1.0,8478.46,Credit,Colorado Springs,Engineer,Online,2
355.0,26.0,33.0,1.0,185.47,Credit,Fort Worth,Student,Online,2
427.69,43.0,236.0,1.0,2443.54,Debit,Raleigh,Engineer,ATM,1
254.86,23.0,102.0,1.0,699.8999999999999,Debit,Boston,Student,Branch,2
19.48,27.0,114.0,1.0,4739.59,Debit,Dallas,Engineer,ATM,2
190.17,49.0,265.0,1.0,12893.85,Debit,Baltimore,Doctor,ATM,2
91.38,44.67844382691544,179.0,1.0,2402.58,Debit,Jacksonville,Retired,ATM,0
206.63,59.0,128.0,1.0,7626.53,Credit,Oklahoma City,Retired,Online,1
93.22,52.0,52.00000000000001,1.0,1014.6300000000001,Debit,Charlotte,Retired,Online,2
547.98,28.0,171.0,1.0,1358.54,Debit,Oklahoma City,Student,ATM,1
641.06,23.0,25.000000000000004,1.0,1602.13,Debit,Colorado Springs,Student,ATM,2
314.55,27.0,18.999999999999996,1.0,1105.89,Credit,Dallas,Student,Branch,2
836.45,61.0,63.0,1.0,1731.89,Debit,Virginia Beach,Retired,Online,1
213.42,29.0,52.00000000000001,1.0,8692.47,Debit,San Francisco,Engineer,ATM,1
189.45,53.0,61.99999999999999,1.0,12578.75,Credit,Boston,Doctor,Branch,2
91.84,67.0,80.0,1.0,1712.41,Credit,Mesa,Retired,Branch,0
609.52,78.0,169.0,1.0,3485.03,Debit,Washington,Retired,ATM,1
859.3,78.0,68.00000000000001,1.0,1146.78,Credit,Colorado Springs,Retired,Branch,2
100.01,50.0,63.0,1.0,6393.12,Debit,Philadelphia,Doctor,ATM,1
28.78,40.0,51.00000000000001,1.0,680.5499999999998,Credit,Tucson,Doctor,Online,1
111.08,70.0,83.0,1.0,7037.34,Debit,Chicago,Doctor,Online,2
470.96,69.0,123.99999999999999,1.0,12991.03,Credit,Indianapolis,Doctor,Online,0
52.23,28.0,96.0,1.0,105.01,Credit,San Francisco,Student,Branch,1
78.62,32.0,52.00000000000001,1.0,1360.85,Debit,Oklahoma City,Doctor,Branch,1
47.79,25.0,37.0,1.0,1649.92,Debit,Denver,Student,Branch,2
333.97,52.0,45.0,1.0,5237.36,Debit,Fresno,Doctor,Branch,0
30.87,33.0,295.0,1.0,14348.65,Debit,Fresno,Doctor,ATM,0
710.43,67.0,115.0,1.0,5625.55,Debit,San Diego,Retired,Online,1
220.23,41.0,48.0,1.0,3438.02,Debit,Milwaukee,Engineer,ATM,0
27.28,29.0,96.0,1.0,10668.24,Debit,Atlanta,Doctor,ATM,2
101.52,49.0,98.0,1.0,2018.9000000000003,Debit,Tucson,Engineer,ATM,1
162.65,59.0,147.0,1.0,9500.95,Debit,New York,Engineer,ATM,0
10.52,55.0,30.0,1.0,2472.99,Debit,Kansas City,Retired,ATM,0
270.72,38.0,37.0,1.0,6522.47,Debit,Los Angeles,Doctor,Branch,0
202.34,20.0,134.0,1.0,5113.438123505977,Debit,New York,Student,Online,0
247.58,39.0,151.99999999999997,1.0,778.74,Debit,San Antonio,Engineer,ATM,1
686.17,61.0,119.42293906810038,1.0,2246.15,Debit,Denver,Retired,ATM,2
359.65,25.0,289.0,1.0,219.53,Credit,Jacksonville,Student,Online,0
109.91,38.0,90.0,1.0,12896.06,Debit,Seattle,Doctor,Branch,1
215.72,30.0,137.0,1.0,8697.11,Credit,Columbus,Engineer,Branch,2
490.76,66.0,156.0,1.0,6414.11,Debit,Columbus,Retired,Online,2
224.28,64.0,68.00000000000001,1.0,5767.51,Debit,Chicago,Retired,Online,2
614.03,68.0,51.00000000000001,1.0,5113.438123505977,Debit,Dallas,Retired,ATM,2
608.79,55.0,157.0,1.0,2991.17,Debit,Fort Worth,Engineer,Online,2
186.55,48.0,288.0,1.0,5113.438123505977,Debit,Philadelphia,Engineer,Branch,1
840.16,20.0,68.00000000000001,1.0,1236.76,Credit,Colorado Springs,Student,Branch,2
203.34,60.0,66.0,1.0,13586.99,Debit,Phoenix,Doctor,ATM,1
90.88,26.0,284.0,1.0,7117.35,Debit,Colorado Springs,Engineer,ATM,2
60.11,61.0,122.0,1.0,7235.87,Credit,Albuquerque,Retired,Branch,2
